,BL,MarketCap,EqualWeight
2019-08-02,-0.003874402014587445,-0.00394550055913883,-0.004303576869874826
2019-08-05,-0.007912111694736615,-0.009242278346542636,-0.009823452593494719
2019-08-06,0.006732844268214451,0.006826222527480098,0.007200725713655387
2019-08-07,-0.002663556744904972,-0.0035566053537392775,-0.007355075900118226
2019-08-08,0.01436129396726296,0.014949994896172646,0.013663773636440103
2019-08-09,0.0048041740206813035,0.004288001296956675,0.0048757761382628665
2019-08-12,0.0,0.0,0.0
2019-08-13,-0.0013179299686293421,-0.0014798250239120767,-0.007403182698513534
2019-08-14,-0.0006909764136280419,0.0010610145468028295,0.0060819825600668675
2019-08-15,-5.202536202849667e-05,0.0,0.0
2019-08-16,-0.000695976980052702,-0.000884074539674963,-0.0011897014790141827
2019-08-19,0.002100019968790483,0.0020211911052526186,-3.908428374815886e-05
2019-08-20,-0.004713042720605114,-0.004687993431354193,-0.008934962486851229
2019-08-21,-0.002892864206026367,-0.004887461620566289,-0.006428737481836144
2019-08-22,-0.007110050448763171,-0.008044798504093419,-0.012507412901089953
2019-08-23,0.015690802539858523,0.01674626303365457,0.01862809252897185
2019-08-26,-0.001455174129166412,-0.002679871202168396,7.944919890725492e-05
2019-08-27,0.005603448581259022,0.005214439347136387,0.011664001159179451
2019-08-28,-0.0136544493648093,-0.01498212371891491,-0.014001160479446042
2019-08-29,0.016883267101738608,0.017589234859293087,0.01177299663559811
2019-08-30,0.017067256508146736,0.01753005135702485,0.014894696441000367
2019-09-03,-0.02444795611429406,-0.02530459101137364,-0.0259060203357803
2019-09-04,-0.0051513886414513675,-0.003675472833979693,-0.002689350151937421
2019-09-05,0.010063165561951658,0.010187598358454548,0.010787960310120371
2019-09-06,0.0028052999755050975,0.003386840369827745,0.006715790943426959
2019-09-09,0.008747581418473115,0.008417423820189486,0.007553759237117564
2019-09-10,0.0,0.0,0.0
2019-09-11,0.00037338719751322125,0.0020789649859677658,0.007116871543120084
2019-09-12,-0.00341125049245086,-0.0035923814777310244,-0.002810537325181184
2019-09-13,0.0067551709274215254,0.007358923226370821,0.010001378240009285
2019-09-16,0.004905078845345564,0.004443441896980801,0.0038062052314486896
2019-09-17,-0.008858133614502661,-0.009624981075909285,-0.01085853750319027
2019-09-18,-0.0006004913356736285,0.0003432066751014359,0.0012501563023777367
2019-09-19,-0.011168348610687885,-0.01149901467745988,-0.01334206594753581
2019-09-20,0.0626746440503271,0.06265293641992543,0.06773957371146089
2019-09-23,0.02345550651552905,0.02221957081262428,0.02462497225311979
2019-09-24,-0.010637830185833108,-0.010543895594239266,-0.008700599141778686
2019-09-25,-0.008162829689027276,-0.008826081306975844,-0.012483330725056484
2019-09-26,0.01610767907744868,0.017003669295618834,0.02070363162940713
2019-09-27,-0.018787417449752892,-0.019620085695996815,-0.020886373666996385
2019-09-30,-0.010507449477614405,-0.01077913043943872,-0.011189429450703748
2019-10-01,-0.01082835484313664,-0.011220831075142377,-0.012582598575209691
2019-10-02,0.0,0.0,0.0
2019-10-03,-0.008060167888461551,-0.0091970493694734,-0.013036092055881542
2019-10-04,-0.010388065395026597,-0.01022276324792571,-0.010543652709572048
2019-10-07,-0.00605993914272015,-0.006865258963556806,-0.004175683937123031
2019-10-08,0.0,0.0,0.0
2019-10-09,0.014948723893004457,0.015055303210351888,0.019342355349835784
2019-10-10,0.0005478747456458214,-0.00022849558217369055,-0.004947727673581348
2019-10-11,0.014652752303518425,0.015298426387098073,0.017179113157402018
2019-10-14,0.01588604492195662,0.01587168349768894,0.0148215169616853
2019-10-15,0.01123350913527434,0.01119030951602272,0.012001627097676226
2019-10-16,0.0019356420169708475,0.0016316759002125984,-0.0014962193576145812
2019-10-17,0.009340566854391628,0.00900806315178104,0.0062966468423526056
2019-10-18,0.0058890324346785,0.00565110974683251,0.0076870817103750445
2019-10-21,0.0,0.0,0.0
2019-10-22,0.002343096459243056,0.001815747739180097,0.002769544341360875
2019-10-23,7.140867253650014e-05,0.0002288166847855244,-7.240554297799329e-05
2019-10-24,-0.002773559144874229,-0.0027513217819329,-0.0013976378638118738
2019-10-25,0.0029662187938662567,0.002071858625325047,-0.0021772952196269296
2019-10-27,0.0013269271420583654,0.0016953061158413866,0.0027892950309599263
2019-10-28,0.0,0.0,0.0
2019-10-29,0.016266475822330796,0.017823378242407224,0.018997086590487378
2019-10-30,0.005688711594657874,0.005671760435242713,0.003237995144023787
2019-10-31,-0.0015216962631091524,-0.0021340304356640884,-0.004751179605352252
2019-11-01,0.009452151740154126,0.01095092873453196,0.011623219525223272
2019-11-04,0.008471479163418267,0.01010330497169437,0.011580617220832801
2019-11-05,-0.005662167964018774,-0.0058836015254655205,-0.005580182894124763
2019-11-06,0.0006901756713617879,0.0010197092895176888,0.0012911784074304158
2019-11-07,0.006042025116430189,0.006507811291490818,0.00792671300001937
2019-11-08,-0.022579749745210712,-0.022349540777772698,-0.020059163609641342
2019-11-11,-0.006630164212590234,-0.006186983721081143,-0.008573070857230757
2019-11-12,-3.366447064775922e-05,0.0,0.0
2019-11-13,-0.00556647852130625,-0.006330553507190616,-0.0046876403042718905
2019-11-14,-0.008983222484438606,-0.0096674898201702,-0.011011969725387595
2019-11-15,-0.001363331441498546,-0.0017368214775980207,-0.003942289867193061
2019-11-18,0.0038541273199564317,0.004856600589183129,0.00432755532213529
2019-11-19,-0.004016078411481751,-0.004289246444863449,-0.004330093568676441
2019-11-20,0.010989243193602385,0.010152130965295044,0.006959109967850996
2019-11-21,-0.005383249256433207,-0.005853060213933261,-0.007564427886418923
2019-11-22,0.0030058105949434077,0.00409845334749411,0.003943451815691035
2019-11-25,0.016456847548171047,0.017356474752513205,0.017911021896446357
2019-11-26,-0.005845786129139762,-0.006497000661607397,-0.003210737070439152
2019-11-27,0.012258012996104196,0.012111956089165177,0.011782768904795859
2019-11-28,0.004452270790604354,0.005704512478471412,0.005114829586355806
2019-11-29,-0.014969026730722262,-0.014967410206418763,-0.014015307839572933
2019-12-02,-0.0009307634064980828,-0.00019335716927081602,0.001182333936367608
2019-12-03,-0.013997721286325008,-0.015196423956720948,-0.016756944685377806
2019-12-04,0.010691115340758894,0.011271092037053626,0.010349137762341865
2019-12-05,-0.00911106597543425,-0.009961704838327905,-0.00812571659579452
2019-12-06,-0.007359705559928999,-0.0067014113007825326,-0.005550459769914884
2019-12-09,0.0006746442216657876,0.0012296585636328633,0.002076047174735385
2019-12-10,-0.004085443238686038,-0.0048908842952202864,-0.0063908365917123575
2019-12-11,0.0006002318120573496,0.0005217371196546516,-0.0013403413050023238
2019-12-12,0.007440057399646838,0.008110520655240152,0.01091775824776613
2019-12-13,0.008329089263604872,0.008760392431295675,0.01101533653375848
2019-12-16,-0.010386684060752927,-0.010597576660009152,-0.009514644859542731
2019-12-17,0.00379836484972655,0.004788964941451462,0.009862131887369653
2019-12-18,0.005374403838372956,0.005891101511928119,0.004867631521667659
2019-12-19,0.003415117823997753,0.002862138960855389,0.0017821179678963125
2019-12-20,0.0013936778641192391,0.0003583603298302337,-0.00018370480341930485
2019-12-23,-0.0034217174132330206,-0.003003304414268,-0.0025245271489442228
2019-12-24,0.0030254220384352748,0.003456076674604992,0.0030481144674188165
2019-12-26,-0.0006706437612280068,-7.692788600171911e-05,0.0016677007760642403
2019-12-27,0.0033954121343183286,0.0033066681915027473,0.0030677045013670304
2019-12-30,0.0034758269314596173,0.0037408136587883598,0.004626856589937278
2019-12-31,-0.003356347813091445,-0.003247041213133803,-0.004756549041907055
2020-01-01,0.0005418518116352498,0.00023454764255179832,0.00048810734615460866
2020-01-02,0.00821713359821669,0.009497793841616413,0.014142633707196019
2020-01-03,-0.0038670422867849363,-0.0039023106941181024,-0.006318953167671072
2020-01-06,-0.01642646890073218,-0.01724349507674703,-0.01882254821518875
2020-01-07,0.005573806197869478,0.005955431586027519,0.010012872532006124
2020-01-08,-0.0031517765384371675,-0.003716167501635682,-0.0009482559778281833
2020-01-09,0.012698507019676144,0.013848332716527106,0.013709912819619197
2020-01-10,0.006526498225885516,0.006303550253888248,0.006984181146141766
2020-01-13,0.008024984637000156,0.007727499432196505,0.008210457251211545
2020-01-14,0.006620604500588923,0.006754258694793351,0.007778696142286523
2020-01-15,0.005039633462989742,0.004811221877508969,0.0043833683009848025
2020-01-16,0.002315015533837544,0.0011465346119697553,-0.0016159808381520542
2020-01-17,0.00219213114092135,0.0016424172426900082,-0.0008795948031909422
2020-01-20,-0.005478668354358271,-0.006348046164868292,-0.007070228212809727
2020-01-21,-0.008235193076412869,-0.008201824065308708,-0.009090946371141318
2020-01-22,-0.007985123772403136,-0.007888951063754427,-0.007201512268200217
2020-01-23,0.003979059568476239,0.0042666646471660975,0.0039711308618756375
2020-01-24,0.007478477821087574,0.007715482397529734,0.009050921689504254
2020-01-27,-0.009419437163159367,-0.010854642797175216,-0.011790440077020237
2020-01-28,-0.006501544791979244,-0.007438559109411552,-0.010612630317079663
2020-01-29,0.009535673767726734,0.009435188976464629,0.009418305123076254
2020-01-30,-0.01206634899792661,-0.012670437060250946,-0.01092569208336781
2020-01-31,-0.01896215199719878,-0.01975686930063493,-0.019297497510243768
2020-02-03,0.010972840017734627,0.007442095543703139,0.004010093743594234
2020-02-04,0.015456698081633417,0.016546969136245804,0.021104724465537485
2020-02-05,0.008461996604708496,0.010473184256432474,0.013220435887943747
2020-02-06,0.0015335505860419806,0.002902371550152409,0.002162433756789406
2020-02-07,0.005396981622891688,0.005695550629917425,0.005331930862827672
2020-02-10,-0.01215483922885074,-0.014019469643495508,-0.01519604980965349
2020-02-11,0.003983265894278539,0.004182761637692611,0.0036543244722605055
2020-02-12,0.013538108915949722,0.01220883271800134,0.008527140321441251
2020-02-13,0.0023661362509450855,0.002688346959879253,0.0014966974158145182
2020-02-14,-0.00784436023034192,-0.008349423640085505,-0.008487918894383396
2020-02-17,-0.006801766533208278,-0.007720310082854979,-0.007057268459958343
2020-02-18,-0.009522775859342796,-0.00935589667359597,-0.010423953960347555
2020-02-19,0.011359244060793652,0.01086941806024104,0.013053708935926566
2020-02-20,-0.006255909314195897,-0.004709821593834382,-0.004355201792729868
2020-02-21,0.0,0.0,0.0
2020-02-24,-0.029341890374533046,-0.03171267424746184,-0.033283863356666714
2020-02-25,-0.0025319974957395213,-0.003445294004566582,-0.003980153674493258
2020-02-26,-0.011456605949035352,-0.012899231103196934,-0.011491868184395359
2020-02-27,0.0018352327743994734,0.0015798828282476817,7.749741515417248e-06
2020-02-28,-0.03915100145684118,-0.04237059915851478,-0.04775754284701647
2020-03-02,-0.007846728446237733,-0.009394290337343349,-0.009227517380298924
2020-03-03,0.03286903319806525,0.03664875517153089,0.03835222688923428
2020-03-04,0.010278006106160326,0.009413605629995617,0.006687393412397302
2020-03-05,0.004381061279561626,0.003910931240953704,0.003391651719932164
2020-03-06,-0.017322124858144397,-0.019685664961969274,-0.020743151237332294
2020-03-09,-0.04082844000472777,-0.04754057606448858,-0.054917604581982096
2020-03-10,-5.934140077955439e-05,0.0,0.0
2020-03-11,-0.007676776763042281,-0.010471148358422897,-0.010706899799678227
2020-03-12,-0.06869269011441943,-0.07571114090835787,-0.08086903007739497
2020-03-13,0.021879318619058157,0.027310054906555616,0.026936438972332354
2020-03-16,-0.061910412413055706,-0.0666600437053625,-0.06863943010171036
2020-03-17,0.0054363099084831935,0.0031312764825573427,0.0004913481129013692
2020-03-18,-0.03114881882932848,-0.02744086066817066,-0.03124747376000197
2020-03-19,-0.039820233917439926,-0.04199389602713578,-0.04930994716209161
2020-03-20,0.08238588042484088,0.08424097553024584,0.08338107983344441
2020-03-23,-0.11793257273086494,-0.1222862059439886,-0.12800430792074877
2020-03-24,0.041337289562078834,0.03953450191088163,0.03491092916966998
2020-03-25,0.037106679251393604,0.035210549825375095,0.035152391989256807
2020-03-26,0.018053900733304012,0.0178761186003792,0.019837445340886484
2020-03-27,-0.007248262731749142,-0.00803489124751187,-0.009314348687764307
2020-03-30,-0.007914327589016194,-0.011339491420808465,-0.016995673874423932
2020-03-31,0.054033469958984046,0.05483574449630431,0.055414709091373186
2020-04-01,-0.03802639289397866,-0.03757494172678938,-0.03906790779165728
2020-04-02,0.0,0.0,0.0
2020-04-03,0.003467770116730372,0.006525179355992364,-0.0033203189368064224
2020-04-06,0.0,0.0,0.0
2020-04-07,0.10924258695631921,0.10785259774585884,0.10013784870703071
2020-04-08,0.002663799174630368,0.004332870268402022,0.0001304359088877497
2020-04-09,0.02499501564980411,0.027994510262815932,0.036564413278452584
2020-04-13,0.003117219801313579,0.0037487520201670574,0.005428409986201888
2020-04-14,0.0,0.0,0.0
2020-04-15,0.021003034371694596,0.019526784802330985,0.022282768760225023
2020-04-16,0.01458278762601814,0.015583628029871358,0.021226115365137733
2020-04-17,-0.00080583518353948,0.00021854244583090297,0.0036759573262611926
2020-04-20,-0.017479976602856925,-0.017637264566144065,-0.019542958505668243
2020-04-21,-0.021549926761600037,-0.02259821103254591,-0.02343170194366796
2020-04-22,0.013324498724809942,0.011243955252935423,0.010490331141858334
2020-04-23,-0.0008475734676313486,-9.062842046461163e-05,0.0012374077398865865
2020-04-24,-0.008275487260158053,-0.008249258372616133,-0.006583876024366842
2020-04-27,0.021850076279946572,0.021521234275251436,0.024107156606463568
2020-04-28,-0.010192595304105937,-0.010206308317188429,-0.009553106260338794
2020-04-29,0.0049411468709013055,0.0067245437242838026,0.010979287535817606
2020-04-30,0.03504542474967895,0.038473146998930376,0.04948351578869306
2020-05-01,0.0,0.0,0.0
2020-05-04,-0.047571431314729004,-0.04907804137697579,-0.05561513358998185
2020-05-05,-0.010309014766498106,-0.009954337661106968,-0.010496208468027714
2020-05-06,0.00022984953331798078,0.0007517959193931188,0.003629420975030084
2020-05-07,-0.008511153236727373,-0.008038425871974009,-0.010118491607822744
2020-05-08,0.0182536537980577,0.01749025132953039,0.012345860508905416
2020-05-11,0.0018023742605866844,0.0027042263128823664,0.007945698872211571
2020-05-12,-0.000854601250979786,0.0016445267156169553,0.011700344514199013
2020-05-13,-0.0007941864379446524,-0.0004692487015017788,0.00453117268873633
2020-05-14,-0.014331613563396114,-0.014725214377952248,-0.016857596197421713
2020-05-15,0.00499566999167789,0.005271454746370514,0.007978607515916381
2020-05-18,-0.027321145816938577,-0.027485013380010845,-0.027894143859962056
2020-05-19,0.008770017636344723,0.009065372842551635,0.0077623626367851134
2020-05-20,0.014716973225458847,0.014483991122549517,0.014759350287523131
2020-05-21,0.01162757184131059,0.011182713705600526,0.0119906091563589
2020-05-22,0.000330960262614006,-0.0006933752782139809,0.0008789819010718847
2020-05-26,0.010920822051498252,0.011118654961480276,0.013712428100248978
2020-05-27,0.008853678495826696,0.00915351839716652,0.009164082070941583
2020-05-28,0.014779819429631871,0.01470797076783029,0.017309901159116035
2020-05-29,0.024129360896443637,0.024253911710864596,0.02158475655151635
2020-06-01,0.008651742661242134,0.008954464839141005,0.009845715428392965
2020-06-02,0.004679307708250989,0.00505102696752547,0.0070558115510985795
2020-06-03,0.011097033163543275,0.010994748365176159,0.011754119100868266
2020-06-04,-0.0019348568559977688,7.067419555495608e-05,0.0005984628357311169
2020-06-05,0.0077310816029837765,0.008252187964569,0.012282382762702361
2020-06-08,-0.0016631377139696886,-0.0014007901094430513,-0.005557804787219489
2020-06-09,-0.00432986936880341,-0.004685684177052717,-0.006778662140461412
2020-06-10,0.0014237356366504604,0.0019066855571243176,0.00410017544140776
2020-06-11,-0.01939800117333682,-0.020099465853950914,-0.019179850423107582
2020-06-12,0.005381046696823586,0.005694326940509838,0.009854596949575767
2020-06-15,-0.005630058208084903,-0.005690613254537529,-0.006702251696204787
2020-06-16,0.0044746688787325895,0.005052895357649666,0.006162088169190861
2020-06-17,-0.0015818601776930814,-0.0017514194693097895,-0.004200483456394988
2020-06-18,0.001621097823612125,0.002482489538083408,0.007057987416923373
2020-06-19,0.009735801526522586,0.009148622962406584,0.0055583456095198444
2020-06-22,0.006596745244334687,0.007098635693695862,0.009360593752099133
2020-06-23,0.021817813275574572,0.02172178098116718,0.0215004134052211
2020-06-24,-0.014786310880349426,-0.01565948010706643,-0.012811042930579043
2020-06-25,-0.0033339592803347346,-0.0029926741396434013,-0.00577799310765178
2020-06-26,0.0008283088758694711,0.0008610706541282359,0.0035263336347361902
2020-06-29,-0.0021876435529534456,-0.0029225280922207785,-0.004988687498538934
2020-06-30,-0.0009147399981197834,-0.0012459279185914078,0.002807763696090749
2020-07-01,-0.005307118798641257,-0.004887219220177224,-0.004748257609703533
2020-07-02,0.003598873475386865,0.0035917172617732133,0.0023963895662651785
